processed_msg,freq
are you certain it was for this account,1
are you certain that there is nothing that i may do to change your mind on the closuremay i ask the reason for this decisionif not please confirm your account details attached to the account i will ensure that your account is closed as per your request,1
are you certain that topbandit3 is the code,1
are you certain this is the correct coupon code,1
are you certainly sure you registered at this casino,1
are you changing it to your sons name,1
are you clicking sign up,1
are you connected,2
are you currently at the section which asked for the security code,1
are you currently on the login page,1
are you currently seeing one available on the casino promotions page,1
are you depositing via neosurf,1
are you entering a previously used password,1
are you entering the bonus code in all caps,1
are you experiencing an issue with the deposit,1
are you familiar with an email ending is anthony1gmailcom,1
are you familiar with game volatility,1
are you familiar with volaility stelian,1
are you familiar with what a playthrough is,1
are you familiar with your username,1
are you getting an error,1
